radius,type,value
5.22,STO-5G,0.001235474485302538
5.22,STO-6G,0.0012170480820423162
5.22,GTO,4.342362376403606e-6
5.23,STO,0.001188696591381977
5.23,STO-2G,2.7603204223589946e-4
5.23,STO-3G,8.235416882005518e-4
5.23,STO-4G,0.0011472244018800252
5.23,STO-5G,0.0012200903533155557
5.23,STO-6G,0.001202377811607213
5.23,GTO,4.157374837418795e-6
5.24,STO,0.001174047764077952
5.24,STO-2G,2.6937585031212765e-4
5.24,STO-3G,8.091096327042808e-4
5.24,STO-4G,0.0011310061183669759
5.24,STO-5G,0.001204881937023807
5.24,STO-6G,0.0011878830046433704
5.24,GTO,3.9799362691061205e-6
5.25,STO,0.001159579460671227
5.25,STO-2G,2.6286790764255076e-4
5.25,STO-3G,7.949036656527557e-4
5.25,STO-4G,0.0011149889211748932
5.25,STO-5G,0.0011898472779229188
5.25,STO-6G,0.0011735614253189515
5.25,GTO,3.8097534142724318e-6
5.26,STO,0.0011452894564869644
5.26,STO-2G,2.565052321722425e-4
5.26,STO-3G,7.809207669368687e-4
5.26,STO-4G,0.0010991707195534136
5.26,STO-5G,0.0011749844429085755
5.26,STO-6G,0.0011594108690103529
5.26,GTO,3.6465437689782257e-6
5.2700000000000005,STO,0.001131175554265965
5.2700000000000005,STO-2G,2.5028489388479846e-4
5.2700000000000005,STO-3G,7.671579472214708e-4
5.2700000000000005,STO-4G,0.0010835494404061044
5.2700000000000005,STO-5G,0.0011602915238430492
5.2700000000000005,STO-6G,0.0011454291618756237
5.2700000000000005,GTO,3.4900352148583833e-6
5.28,STO,0.0011172355838268205
5.28,STO-2G,2.442040140825862e-4
5.28,STO-3G,7.536122477987225e-4
5.28,STO-4G,0.0010681230281239316
5.28,STO-5G,0.0011457666371296228
5.28,STO-6G,0.001131614160432097
5.28,GTO,3.3399656629461934e-6
5.29,STO,0.0011034674017322095
5.29,STO-2G,2.3825976467261258e-4
5.29,STO-3G,7.402807404391834e-4
5.29,STO-4G,0.0010528894444229797
5.29,STO-5G,0.0011314079232947886
5.29,STO-6G,0.0011179637511381994
5.29,GTO,3.196082708681734e-6
5.3,STO,0.0010898688909593264
5.3,STO-2G,2.324493674580738e-4
5.3,STO-3G,7.271605272407195e-4
5.3,STO-4G,0.0010378466681863012
5.3,STO-5G,0.001117213546578138
5.3,STO-6G,0.0011044758499794871
5.3,GTO,3.058143297793636e-6
5.3100000000000005,STO,0.0010764379605743642
5.3100000000000005,STO-2G,2.2677009343564228e-4
5.3100000000000005,STO-3G,7.142487404752697e-4
5.3100000000000005,STO-4G,0.0010229926953097337
5.3100000000000005,STO-5G,0.0011031816945298218
5.3100000000000005,STO-6G,0.0010911484020588876
5.3100000000000005,GTO,2.925913402749951e-6
5.32,STO,0.001063172545411006
5.32,STO-2G,2.2121926209854866e-4
5.32,STO-3G,7.015425424335368e-4
5.32,STO-4G,0.0010083255385515556
5.32,STO-5G,0.0010893105776154943
5.32,STO-6G,0.0010779793811911572
5.32,GTO,2.799167709481099e-6
5.33,STO,0.0010500706057528795
5.33,STO-2G,2.157942407455019e-4
5.33,STO-3G,6.890391252676377e-4
5.33,STO-4G,9.938432273858266e-4
5.33,STO-5G,0.0010755984288286179
5.33,STO-6G,0.0010649667895015556
5.33,GTO,2.677689314084653e-6
5.34,STO,0.001037130127019931
5.34,STO-2G,2.1049244379550838e-4
5.34,STO-3G,6.767357108317963e-4
5.34,STO-4G,9.795438078593025e-4
5.34,STO-5G,0.0010620435033100461
5.34,STO-6G,0.001052108657028741
5.34,GTO,2.561269429228944e-6
5.3500000000000005,STO,0.001024349119458654
5.3500000000000005,STO-2G,2.053113321086237e-4
5.3500000000000005,STO-3G,6.646295505211095e-4
5.3500000000000005,STO-4G,9.654253424517745e-4
5.3500000000000005,STO-5G,0.001048644077974768
5.3500000000000005,STO-6G,0.0010394030413318851
5.3500000000000005,GTO,2.449707099978679e-6
5.36,STO,0.0010117256178361453
5.36,STO-2G,2.0024841231268626e-4
5.36,STO-3G,6.527179251084612e-4
5.36,STO-4G,9.514859099397221e-4
5.36,STO-5G,0.0010353984511457153
5.36,STO-6G,0.0010268480271020065
5.36,GTO,2.342808928772773e-6
5.37,STO,9.992576811379261e-4
5.37,STO-2G,1.9530123613606702e-4
5.37,STO-3G,6.409981445796186e-4
5.37,STO-4G,9.377236052631384e-4
5.37,STO-5G,0.001022304942194529
5.37,STO-6G,0.001014441725777513
5.37,GTO,2.2403888092908725e-6
5.38,STO,9.869433922694844e-4
5.38,STO-2G,1.9046739974647457e-4
5.38,STO-3G,6.294675479665865e-4
5.38,STO-4G,9.241365393954292e-4
5.38,STO-5G,0.0010093618911891798
5.38,STO-6G,0.0010021822751639633
5.38,GTO,2.142267668951643e-6
5.39,STO,9.747808577615022e-4
5.39,STO-2G,1.857445430958504e-4
5.39,STO-3G,6.181235031792657e-4
5.39,STO-4G,9.107228392162581e-4
5.39,STO-5G,9.96567658548352e-4
5.39,STO-6G,9.900678390580343e-4
5.39,GTO,2.0482732197919626e-6
5.4,STO,9.627682074787096e-4
5.4,STO-2G,1.8113034927137953e-4
5.4,STO-3G,6.069634068354644e-4
5.4,STO-4G,8.974806473872212e-4
5.4,STO-5G,9.839206247024667e-4
5.4,STO-6G,9.780966068756813e-4
5.4,GTO,1.9582397174824663e-6
5.41,STO,9.50903594332335e-4
5.41,STO-2G,1.766225438526508e-4
5.41,STO-3G,5.959846840893373e-4
5.41,STO-4G,8.844081222302585e-4
5.41,STO-5G,9.714191897612725e-4
5.41,STO-6G,9.662667932845092e-4
5.41,GTO,1.8720077282409774e-6
5.42,STO,9.391851939960841e-4
5.42,STO-2G,1.7221889427498457e-4
5.42,STO-3G,5.851847884582734e-4
5.42,STO-4G,8.715034376086699e-4
5.42,STO-5G,9.590617731878631e-4
5.42,STO-6G,9.545766378403083e-4
5.42,GTO,1.789423903411086e-6
5.43,STO,9.276112046256337e-4
5.43,STO-2G,1.6791720919895992e-4
5.43,STO-3G,5.745612016483302e-4
5.43,STO-4G,8.587647828106605e-4
5.43,STO-5G,9.46846813479067e-4
5.43,STO-6G,9.430244046277846e-4
5.43,GTO,1.710340761479381e-6
5.44,STO,9.161798465815734e-4
5.44,STO-2G,1.6371533788615058e-4
5.44,STO-3G,5.641114333782272e-4
5.44,STO-4G,8.461903624352911e-4
5.44,STO-5G,9.347727678520649e-4
5.44,STO-6G,9.316083819054478e-4
5.44,GTO,1.6346164773101065e-6
5.45,STO,9.04889362155772e-4
5.45,STO-2G,1.5961116958109904e-4
5.45,STO-3G,5.538330212019875e-4
5.45,STO-4G,8.337783962807597e-4
5.45,STO-5G,9.228381119371741e-4
5.45,STO-6G,9.203268817546631e-4
5.45,GTO,1.562114678382082e-6
5.46,STO,8.937380153010981e-4
5.46,STO-2G,1.5560263289953003e-4
5.46,STO-3G,5.437235303302482e-4
5.46,STO-4G,8.215271192348937e-4
5.46,STO-5G,9.110413394766608e-4
5.46,STO-6G,9.091782397328334e-4
5.46,GTO,1.4927042478177787e-6
5.47,STO,8.827240913644881e-4
5.47,STO-2G,1.5168769522282957e-4
5.47,STO-3G,5.337805534503261e-4
5.47,STO-4G,8.094347811677815e-4
5.47,STO-5G,8.993809620295203e-4
5.47,STO-6G,8.981608145307278e-4
5.47,GTO,1.4262591340003682e-6
5.48,STO,8.718458968232991e-4
5.48,STO-2G,1.4786436209879132e-4
5.48,STO-3G,5.240017105450633e-4
5.48,STO-4G,7.97499646826452e-4
5.48,STO-5G,8.878555086820972e-4
5.48,STO-6G,8.872729876339145e-4
5.48,GTO,1.3626581665794217e-6
5.49,STO,8.611017590249067e-4
5.49,STO-2G,1.4413067664864151e-4
5.49,STO-3G,5.143846487105283e-4
5.49,STO-4G,7.857199957315088e-4
5.49,STO-5G,8.764635257644681e-4
5.49,STO-6G,8.765131629883072e-4
5.49,GTO,1.3017848786713841e-6
5.5,STO,8.504900259295139e-4
5.5,STO-2G,1.404847189803466e-4
5.5,STO-3G,5.049270419726025e-4
5.5,STO-4G,7.740941220756361e-4
5.5,STO-5G,8.652035765724716e-4
5.5,STO-6G,8.658797666697834e-4
5.5,GTO,1.2435273350659294e-6
5.51,STO,8.400090658561342e-4
5.51,STO-2G,1.3692460560820916e-4
5.51,STO-3G,4.95626591102524e-4
5.51,STO-4G,7.626203346239078e-4
5.51,STO-5G,8.540742410953067e-4
5.51,STO-6G,8.553712465578843e-4
5.51,GTO,1.18777796625437e-6
5.5200000000000005,STO,8.296572672316959e-4
5.5200000000000005,STO-2G,1.3344848887875322e-4
5.5200000000000005,STO-3G,4.8648102343142903e-4
5.5200000000000005,STO-4G,7.512969566158081e-4
5.5200000000000005,STO-5G,8.430741157485933e-4
5.5200000000000005,STO-6G,8.449860720135608e-4
5.5200000000000005,GTO,1.1344334081011552e-6
5.53,STO,8.19433038343248e-4
5.53,STO-2G,1.3005455640289785e-4
5.53,STO-3G,4.774880926639479e-4
5.53,STO-4G,7.401223256688993e-4
5.53,STO-5G,8.322018131128062e-4
5.53,STO-6G,8.347227335609568e-4
5.53,GTO,1.0833943469842183e-6
5.54,STO,8.093348070932139e-4
5.54,STO-2G,1.267410304944155e-4
5.54,STO-3G,4.686455786908931e-4
5.54,STO-4G,7.290947936840517e-4
5.54,STO-5G,8.214559616769805e-4
5.54,STO-6G,8.245797425731996e-4
5.54,GTO,1.0345653702346806e-6
5.55,STO,7.993610207576601e-4
5.55,STO-2G,1.2350616761467296e-4
5.55,STO-3G,4.5995128740111e-4
5.55,STO-4G,7.182127267521776e-4
5.55,STO-5G,8.108352055876029e-4
5.55,STO-6G,8.145556309621937e-4
5.55,GTO,9.87854821711032e-7
5.5600000000000005,STO,7.895101457475485e-4
5.5600000000000005,STO-2G,1.2034825782364727e-4
5.5600000000000005,STO-3G,4.5140305049252305e-4
5.5600000000000005,STO-4G,7.074745050623971e-4
5.5600000000000005,STO-5G,8.003382044025946e-4
5.5600000000000005,STO-6G,8.046489508723809e-4
5.5600000000000005,GTO,9.431746623473075e-7
5.57,STO,7.79780667372932e-4
5.57,STO-2G,1.172656242372092e-4
5.57,STO-3G,4.4299872528243416e-4
5.57,STO-4G,6.968785228115706e-4
5.57,STO-5G,7.899636328502968e-4
5.57,STO-6G,7.948582743784606e-4
5.57,GTO,9.004403355192312e-7
5.58,STO,7.701710896100455e-4
5.58,STO-2G,1.1425662249066071e-4
5.58,STO-3G,4.3473619451711505e-4
5.58,STO-4G,6.864231881151208e-4
5.58,STO-5G,7.797101805933523e-4
5.58,STO-6G,7.851821931870297e-4
5.58,GTO,8.595706370765582e-7
5.59,STO,7.606799348712793e-4
5.59,STO-2G,1.1131964020852036e-4
5.59,STO-3G,4.266133661807539e-4
5.59,STO-4G,6.761069229191147e-4
5.59,STO-5G,7.695765519974222e-4
5.59,STO-6G,7.7561931834214e-4
5.59,GTO,8.204875898941052e-7
5.6000000000000005,STO,7.513057437779804e-4
5.6000000000000005,STO-2G,1.084530964805382e-4
5.6000000000000005,STO-3G,4.1862817330378646e-4
5.6000000000000005,STO-4G,6.659281629135127e-4
5.6000000000000005,STO-5G,7.595614659046187e-4
5.6000000000000005,STO-6G,7.661682799347323e-4
5.6000000000000005,GTO,7.831163227979518e-7
5.61,STO,7.420470749360597e-4
5.61,STO-2G,1.0565544134392872e-4
5.61,STO-3G,4.107785737706771e-4
5.61,STO-4G,6.55885357446554e-4
5.61,STO-5G,7.496636554115914e-4
5.61,STO-6G,7.568277268159373e-4
5.61,GTO,7.473849537274587e-7
5.62,STO,7.329025047143537e-4
5.62,STO-2G,1.0292515527180031e-4
5.62,STO-3G,4.0306255012717676e-4
5.62,STO-4G,6.459769694401995e-4
5.62,STO-5G,7.398818676521561e-4
5.62,STO-6G,7.475963263142012e-4
5.62,GTO,7.132244769974698e-7
5.63,STO,7.238706270257284e-4
5.63,STO-2G,1.0026074866776817e-4
5.63,STO-3G,3.954781093871211e-4
5.63,STO-4G,6.362014753066054e-4
5.63,STO-5G,7.302148635844011e-4
5.63,STO-6G,7.384727639562312e-4
5.63,GTO,6.805686545291422e-7
5.64,STO,7.149500531108753e-4
5.64,STO-2G,9.766076136672776e-5
5.64,STO-3G,3.8802328283880005e-4
5.64,STO-4G,6.265573648655555e-4
5.64,STO-5G,7.206614177821734e-4
5.64,STO-6G,7.294557431917179e-4
5.64,GTO,6.49353910921356e-7
5.65,STO,7.061394113247747e-4
5.65,STO-2G,9.512376214176658e-5
5.65,STO-3G,3.8069612585095236e-4
5.65,STO-4G,6.17043141262815e-4
5.65,STO-5G,7.112203182308613e-4
5.65,STO-6G,7.205439851218166e-4
5.65,GTO,6.195192322384537e-7
5.66,STO,6.974373469257877e-4
5.66,STO-2G,9.264834821719587e-5
5.66,STO-3G,3.7349471767842427e-4
5.66,STO-4G,6.076573208893558e-4
5.66,STO-5G,7.018903661274008e-4
5.66,STO-6G,7.117362282313622e-4
5.66,GTO,5.910060683936069e-7
5.67,STO,6.888425218673462e-4
5.67,STO-2G,9.023314478767141e-5
5.67,STO-3G,3.6641716126753525e-4
5.67,STO-4G,5.98398433301405e-4
5.67,STO-5G,6.926703756844024e-4
5.67,STO-6G,7.030312281247807e-4
5.67,GTO,5.637582390105032e-7
5.68,STO,6.80353614592217e-4
5.68,STO-2G,8.787680454338414e-5
5.68,STO-3G,3.594615830611954e-4
5.68,STO-4G,5.892650211412761e-4
5.68,STO-5G,6.835591739383401e-4
5.68,STO-6G,6.94427757265676e-4
5.68,GTO,5.377218426495888e-7
5.69,STO,6.719693198292916e-4
5.69,STO-2G,8.557800720129095e-5
5.69,STO-3G,3.5262613280381594e-4
5.69,STO-4G,5.802556400589467e-4
5.69,STO-5G,6.745556005617084e-4
5.69,STO-6G,6.859246047200692e-4
5.69,GTO,5.128451692883075e-7
5.7,STO,6.636883483928893e-4
5.7,STO-2G,8.333545904235696e-5
5.7,STO-3G,3.459089833460548e-4
5.7,STO-4G,5.71368858634331e-4
5.7,STO-5G,6.656585076790699e-4
5.7,STO-6G,6.775205759032475e-4
5.7,GTO,4.890786159480496e-7
5.71,STO,6.555094269845274e-4
5.71,STO-2G,8.114789245478187e-5
5.71,STO-3G,3.393083304494315e-4
5.71,STO-4G,5.626032583002178e-4
5.71,STO-5G,6.568667596869188e-4
5.71,STO-6G,6.692144923302045e-4
5.71,GTO,4.6637460536369105e-7
5.72,STO,6.474312979971356e-4
5.72,STO-2G,7.901406548317884e-5
5.72,STO-3G,3.328223925908642e-4
5.72,STO-4G,5.539574332658325e-4
5.72,STO-5G,6.481792330772791e-4
5.72,STO-6G,6.610051913696364e-4
5.72,GTO,4.446875075946849e-7
5.73,STO,6.394527193216841e-4
5.73,STO-2G,7.693276138367379e-5
5.73,STO-3G,3.264494107671519e-4
5.73,STO-4G,5.454299904409937e-4
5.73,STO-5G,6.39594816264963e-4
5.73,STO-6G,6.528915260014673e-4
5.73,GTO,4.2397356447964126e-7
5.74,STO,6.315724641561989e-4
5.74,STO-2G,7.490278818489566e-5
5.74,STO-3G,3.2018764829945827e-4
5.74,STO-4G,5.370195493608245e-4
5.74,STO-5G,6.311124094184172e-4
5.74,STO-6G,6.448723645778741e-4
5.74,GTO,4.041908168393114e-7
5.75,STO,6.237893208171191e-4
5.75,STO-2G,7.29229782548186e-5
5.75,STO-3G,3.140353906378162e-4
5.75,STO-4G,5.287247421109898e-4
5.75,STO-5G,6.227309242940744e-4
5.75,STO-6G,6.369465905877723e-4
5.75,GTO,3.8529903433567157e-7
5.76,STO,6.161020925529904e-4
5.76,STO-2G,7.099218787342703e-5
5.76,STO-3G,3.079909451657077e-4
5.76,STO-4G,5.205442132534251e-4
5.76,STO-5G,6.144492840741449e-4
5.76,STO-6G,6.291131024247408e-4
5.76,GTO,3.672596478976639e-7
5.7700000000000005,STO,6.085095973604488e-4
5.7700000000000005,STO-2G,6.91092968111637e-5
5.7700000000000005,STO-3G,3.020526410047429e-4
5.7700000000000005,STO-4G,5.124766197525365e-4
5.7700000000000005,STO-5G,6.062664232077752e-4
5.7700000000000005,STO-6G,6.2137081315835e-4
5.7700000000000005,GTO,3.500356846268023e-7
5.78,STO,6.010106678024767e-4
5.78,STO-2G,6.727320791312775e-5
5.78,STO-3G,2.962188288194848e-4
5.78,STO-4G,5.04520630901832e-4
5.78,STO-5G,5.981812872554973e-4
5.78,STO-6G,6.137186503088628e-4
5.78,GTO,3.3359170509852105e-7
5.79,STO,5.936041508288902e-4
5.79,STO-2G,6.548284668898122e-5
5.79,STO-3G,2.904878806224415e-4
5.79,STO-4G,4.966749282509666e-4
5.79,STO-5G,5.901928327369028e-4
5.79,STO-6G,6.061555556252723e-4
5.79,GTO,3.178937429776975e-7
5.8,STO,5.862889075990465e-4
5.8,STO-2G,6.373716090853032e-5
5.8,STO-3G,2.8485818957927787e-4
5.8,STO-4G,4.889382055331687e-4
5.8,STO-5G,5.823000269814727e-4
5.8,STO-6G,5.986804848666493e-4
5.8,GTO,3.029092468693e-7
5.8100000000000005,STO,5.790638133067347e-4
5.8100000000000005,STO-2G,6.203512020293873e-5
5.8100000000000005,STO-3G,2.793281698142654e-4
5.8100000000000005,STO-4G,4.813091685930327e-4
5.8100000000000005,STO-5G,5.74501847982494e-4
5.8100000000000005,STO-6G,5.912924075867683e-4
5.8100000000000005,GTO,2.8860702432754853e-7
5.82,STO,5.719277570072222e-4
5.82,STO-2G,6.037571567153525e-5
5.82,STO-3G,2.738962562160124e-4
5.82,STO-4G,4.737865353146471e-4
5.82,STO-5G,5.667972842539942e-4
5.82,STO-6G,5.839903069219692e-4
5.82,GTO,2.7495718794932153e-7
5.83,STO,5.648796414464323e-4
5.83,STO-2G,5.8757959494173716e-5
5.83,STO-3G,2.6856090424350336e-4
5.83,STO-4G,4.663690355500353e-4
5.83,STO-5G,5.591853346906335e-4
5.83,STO-6G,5.767731793822343e-4
5.83,GTO,2.6193110347989916e-7
5.84,STO,5.579183828922302e-4
5.84,STO-2G,5.718088454910518e-5
5.84,STO-3G,2.6332058973248175e-4
5.84,STO-4G,4.590554110478959e-4
5.84,STO-5G,5.516650084304792e-4
5.84,STO-6G,5.696400346454384e-4
5.84,GTO,2.4950133986133673e-7
5.8500000000000005,STO,5.510429109677856e-4
5.8500000000000005,STO-2G,5.5643544036319686e-5
5.8500000000000005,STO-3G,2.581738087022057e-4
5.8500000000000005,STO-4G,4.5184441538261743e-4
5.8500000000000005,STO-5G,5.442353247206128e-4
5.8500000000000005,STO-6G,5.625898953547436e-4
5.8500000000000005,GTO,2.3764162115598295e-7
5.86,STO,5.442521684869903e-4
5.86,STO-2G,5.4145011106315565e-5
5.86,STO-3G,2.5311907716261164e-4
5.86,STO-4G,4.4473481388355334e-4
5.86,STO-5G,5.36895312785497e-4
5.86,STO-6G,5.556217969191084e-4
5.86,GTO,2.2632678027976094e-7
5.87,STO,5.375451112919002e-4
5.87,STO-2G,5.2684378494251355e-5
5.87,STO-3G,2.4815493092190694e-4
5.87,STO-4G,4.3772538356452967e-4
5.87,STO-5G,5.296440116980377e-4
5.87,STO-6G,5.487347873168621e-4
5.87,GTO,2.1553271448190692e-7
5.88,STO,5.30920708092188e-4
5.88,STO-2G,5.126075815943973e-5
5.88,STO-3G,2.4327992539463142e-4
5.88,STO-4G,4.3081491305358295e-4
5.88,STO-5G,5.224804702532945e-4
5.88,STO-6G,5.419279269023353e-4
5.88,GTO,2.0523634250988598e-7
5.89,STO,5.243779403065656e-4
5.89,STO-2G,4.9873280930135066e-5
5.89,STO-3G,2.3849263541020954e-4
5.89,STO-4G,4.240022025229015e-4
5.89,STO-5G,5.154037468447614e-4
5.89,STO-6G,5.352002882154877e-4
5.89,GTO,1.9541556340013996e-7
5.9,STO,5.179158019061672e-4
5.9,STO-2G,4.852109615357433e-5
5.9,STO-3G,2.3379165502202546e-4
5.9,STO-4G,4.172860636189626e-4
5.9,STO-5G,5.084129093431783e-4
5.9,STO-6G,5.285509557945221e-4
5.9,GTO,1.8604921683724113e-7
5.91,STO,5.115332992598624e-4
5.91,STO-2G,4.720337135122178e-5
5.91,STO-3G,2.2917559731704533e-4
5.91,STO-4G,4.1066531939284854e-4
5.91,STO-5G,5.015070349777997e-4
5.91,STO-6G,5.21979025991433e-4
5.91,GTO,1.771170450258683e-7
5.92,STO,5.052294509814687e-4
5.92,STO-2G,4.5919291879174366e-5
5.92,STO-3G,2.2464309422601486e-4
5.92,STO-4G,4.0413880423072635e-4
5.92,STO-5G,4.946852102200696e-4
5.92,STO-6G,5.154836067904635e-4
5.92,GTO,1.685996560218076e-7
5.93,STO,4.990032877788549e-4
5.93,STO-2G,4.4668060593680714e-5
5.93,STO-3G,2.2019279633426033e-4
5.93,STO-4G,3.9770536378448413e-4
5.93,STO-5G,4.879465306696495e-4
5.93,STO-6G,5.090638176294391e-4
5.93,GTO,1.604784884699496e-7
5.94,STO,4.928538523048996e-4
5.94,STO-2G,4.3448897521727066e-5
5.94,STO-3G,2.158233726931143e-4
5.94,STO-4G,3.913638549025118e-4
5.94,STO-5G,4.8129010094274244e-4
5.94,STO-6G,5.027187892239382e-4
5.94,GTO,1.5273577769892874e-7
5.95,STO,4.8678019901029053e-4
5.95,STO-2G,4.22610395366442e-5
5.95,STO-3G,2.1153351063199797e-4
5.95,STO-4G,3.851131455606143e-4
5.95,STO-5G,4.747150345626604e-4
5.95,STO-6G,4.964476633942737e-4
5.95,GTO,1.4535452312370888e-7
5.96,STO,4.807813939981298e-4
5.96,STO-2G,4.110374003868566e-5
5.96,STO-3G,2.0732191557117476e-4
5.96,STO-4G,3.7895211479304383e-4
5.96,STO-5G,4.6822045385257443e-4
5.96,STO-6G,4.90249592895237e-4
5.96,GTO,1.3831845690900484e-7
5.97,STO,4.7485651488033965e-4
5.97,STO-2G,3.997626864053291e-5
5.97,STO-3G,2.031873108352086e-4
5.97,STO-4G,3.728796526236503e-4
5.97,STO-5G,4.618054898304109e-4
5.97,STO-6G,4.8412374124859184e-4
5.97,GTO,1.3161201384801256e-7
5.98,STO,4.690046506358342e-4
5.98,STO-2G,3.887791085767684e-5
5.98,STO-3G,1.9912843746714337e-4
5.98,STO-4G,3.6689465999713777e-4
5.98,STO-5G,4.5546928210582965e-4
5.98,STO-6G,4.7806928257826186e-4
5.98,GTO,1.2522030241238833e-7
5.99,STO,4.632249014704383e-4
5.99,STO-2G,3.780796780362979e-5
5.99,STO-3G,1.9514405404343145e-4
5.99,STO-4G,3.6099604871041784e-4
5.99,STO-5G,4.492109787792413e-4
5.99,STO-6G,4.7208540144819925e-4
5.99,GTO,1.1912907693091813e-7
6,STO,4.5751637867853285e-4
6,STO-2G,3.676575588991661e-5
6,STO-3G,1.912329364896262e-4
6,STO-4G,3.5518274134405423e-4
6,STO-5G,4.430297363428093e-4
6,STO-6G,4.6617129270287917e-4
6,GTO,1.1332471085570636e-7
